,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
0,US,USD,USD,OTC MARKETS,N/A,2013-01-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950355761756.png,31.39715636490067,iQSTEL Inc,19549518191,206.15,IQST,https://www.iqstel.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2025-01-28,,7587.075901719778,Smithfield Foods Inc,17573653000,393.11,SFD,https://www.smithfieldfoods.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2019-11-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950379905466.png,95.3200345596708,TELA Bio Inc,14843202930,39.39,TELA,http://www.telabio.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FITB.png,26764.04386564376,Fifth Third Bancorp,15135795300,668.1,FITB,https://www.53.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-01-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FWONA.png,27959.673468729918,Liberty Media Corp,17208755400,341.1,FWONA,https://www.libertymedia.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2022-02-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950820613976.png,39.57,PowerUp Acquisition Corp,15617048527,46.01,PWUP,https://www.powerupacq.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1992-06-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FCEL.png,139.3374570738037,Fuelcell Energy Inc,12038256000,21.14,FCEL,https://www.fuelcellenergy.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2014-04-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950870995566.png,25.61481184080828,Fundamental Global Inc,18477731665,1.26,FGF,https://www.fgfinancial.com/home/default.aspx
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,2020-04-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/MP.png,4082.7864662024595,MP Materials Corp,17028446111,163.44,MP,https://mpmaterials.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,1990-07-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/VERU.png,75.1388656073457,Veru Inc,13125959123,146.38,VERU,https://verupharma.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2007-10-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CVI.png,1815.582700956948,CVR Energy Inc,12812073200,100.53,CVI,https://www.cvrenergy.com/
0,US,USD,USD,TORONTO STOCK EXCHANGE,Metals & Mining,2008-04-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942962126886.png,10.64,Scandium International Mining Corp,17753559500,355.86,SCY.TO,https://scandiummining.com/
0,BM,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,2008-01-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BIP.png,13234.3282,Brookfield Infrastructure Partners LP,14412964480,461.77,BIP,https://bip.brookfield.com/en
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,1992-05-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959011656.png,368.73,abrdn Life Sciences Investors,16177728515,28.06,HQL,https://www.teklacap.com/funds/hql/fund/fund-information/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Telecommunication,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950015845596.png,22329.783705,Rogers Communications Inc,,538.04,RCI.B.TO,https://investors.rogers.com/
0,US,USD,USD,OTC MARKETS,Telecommunication,2015-06-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950403121096.png,0.37,Aerkomm Inc,18777423094,18.35,AKOM,https://www.aerkomm.com/
0,MX,MXN,MXN,BOLSA MEXICANA DE VALORES (MEXICAN STOCK EXCHANGE),Transportation Infrastructure,2000-09-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ASURB.MX.png,150676.41,Grupo Aeroportuario del Sureste SAB de CV,525552840400,300.0,ASURB.MX,https://www.asur.com.mx/
0,US,USD,USD,OTC MARKETS,Electrical Equipment,2007-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942975722656.png,1.28764905405405,Turnongreen Inc,15106572635,183.95,TOGI,https://www.imhccorp.com/
0,IL,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2007-06-07,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BVXV.png,2.912981,Scinai Immunotherapeutics Ltd,97289302529,0.85,SCNI,https://www.scinai.com/
0,US,USD,USD,OTC MARKETS,Biotechnology,2001-12-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959019126.png,330.8155744263207,Northwest Biotherapeutics Inc,12404979024,1339.58,NWBO,https://nwbio.com/
0,CN,USD,USD,NASDAQ NMS - GLOBAL MARKET,Logistics & Transportation,2023-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950834518636.png,82.04737525,SHENGFENG DEVELOPMENT Ltd,8659183619860,82.5,SFWL,http://www.sfwl.com.cn/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2012-10-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950374742356.png,886.7910879331046,Crossamerica Partners LP,16106258000,38.06,CAPL,https://www.crossamericapartners.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,2017-04-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950554544936.png,795.6991858618926,Emerald Holding Inc,19492265700,202.98,EEX,https://www.emeraldx.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1949-09-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SO.png,100247.72667196575,Southern Co,14045065000,1096.8,SO,https://www.southerncompany.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-01-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TRVN.png,1.3293702,Trevena Inc,16103548840,0.86,TRVN,https://www.trevena.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,1998-10-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959043936.png,169.3348121416804,TrueBlue Inc,12533839101,29.71,TBI,https://www.trueblue.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services & Supplies,1998-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SCS.png,1333.9583492760416,Steelcase Inc,16162472710,113.72,SCS,https://www.steelcase.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,1973-01-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/CAG.png,12997.436034823711,Conagra Brands Inc,13125495000,477.32,CAG,https://www.conagrabrands.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,2013-04-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942969387636.png,1769.7185304437223,Nicolet Bankshares Inc,19204301400,15.26,NIC,https://investors.nicoletbank.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2009-08-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RILY.png,143.94615376761905,B Riley Financial Inc,18188843737,30.5,RILY,https://brileyfin.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1995-11-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959129826.png,20.34358305781585,Lisata Therapeutics Inc,19082292590,8.62,LSTA,https://www.lisata.com/
0,US,USD,USD,NYSE MKT LLC,Metals & Mining,1997-11-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AUMN.png,1.61901314195584,Golden Minerals Co,13038395060,15.05,AUMN,https://www.goldenminerals.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,1989-02-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959013376.png,278.92,Putnam Managed Municipal Income Trust,16172921000,44.66,PMM,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/56-managed-municipal-income-trust/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,2021-02-24,,340.02,Rivernorth Flexible Municipal Income Fund II Inc,13124452251,24.35,RFMZ,
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,2021-12-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950814727086.png,152.4755609470588,Douglas Elliman Inc,13055798000,89.17,DOUG,https://www.elliman.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,2010-06-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950871812316.png,23.46193812173914,Sow Good Inc,12146236055,10.25,SOWG,https://thisissowgood.com/
0,US,USD,USD,OTC MARKETS,N/A,2013-12-27,,6.0,Anvi Global Holdings Inc,14088214491,119.95,ANVI,
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2010-11-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/IZEA.png,38.684097470852016,IZEA Worldwide Inc,14076746911,16.97,IZEA,https://izea.com/
0,AR,ARS,ARS,BOLSA DE COMERCIO DE BUENOS AIRES,Banking,1993-11-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958560446.png,4748503.11,Banco Bbva Argentina SA,541143464000,612.71,BBAR2.BA,https://www.bbva.com.ar/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1998-03-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SRDX.png,419.87346149797435,Surmodics Inc,19525007000,14.29,SRDX,https://www.surmodics.com/
0,US,USD,USD,OTC MARKETS,N/A,2008-10-13,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942977553176.png,4.763711099999999,Luvu Brands Inc,17702466426,76.83,LUVU,https://www.luvubrands.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1983-12-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ATO.png,23587.013056404507,Atmos Energy Corp,19729349227,158.73,ATO,https://www.atmosenergy.com/
0,MY,USD,USD,OTC MARKETS,N/A,2013-02-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950378486086.png,59.127213,Tianci International Inc,60126971115,14.78,CIIT,
0,US,USD,USD,OTC MARKETS,Real Estate,1994-06-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959036616.png,63.227999,Capital Properties Inc,14014357171,6.6,CPTP,https://capitalpropertiesinc.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1992-04-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/KOPN.png,235.02487990625,Kopin Corp,15088705959,158.8,KOPN,https://www.kopin.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,1986-03-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORCL.png,433975.7084646925,Oracle Corp,17378671000,2796.96,ORCL,https://www.oracle.com/
0,CH,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2008-12-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RIG.png,2671.816348303249,Transocean Ltd,41417490500,878.89,RIG,https://www.deepwater.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2021-04-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950359369276.png,2790.9587956453347,Alkami Technology Inc,14055852515,102.23,ALKT,https://www.alkami.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,2012-04-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/FET.png,216.1097559385863,Forum Energy Technologies Inc,12819492500,12.35,FET,http://www.f-e-t.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,2010-05-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942980092526.png,242.5714235125448,Cooper-Standard Holdings Inc,12485965900,17.33,CPS,https://www.cooperstandard.com/
0,US,USD,USD,OTC MARKETS,N/A,2015-10-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950379283306.png,0.804202,Sunstock Inc,19168609622,6.11,SSOK,http://www.sunstockinc.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1948-09-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAL.png,21702.291021472392,Halliburton Co,12818712699,868.09,HAL,https://www.halliburton.com/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Banking,1996-08-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/TD.TO.png,148421.542743,Toronto-Dominion Bank,14169446367,1752.31,TD.TO,https://www.td.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Energy,2006-06-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AMTX.png,89.00553108139536,Aemetis Inc,14085173304,51.15,AMTX,https://www.aemetis.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2014-07-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HQY.png,8716.530689223464,Healthequity Inc,18017271000,86.66,HQY,https://healthequity.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2021-04-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942969039346.png,358.1614512522361,Neuropace Inc,16502372700,32.56,NPCE,https://www.neuropace.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2021-02-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950509978176.png,50.698391,Talis Biomedical Corp,16504333000,1.82,TLIS,https://talisbio.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Leisure Products,1968-10-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HAS.png,8978.839628176665,Hasbro Inc,14014318697,139.53,HAS,https://shop.hasbro.com/en-in
0,IL,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-07-30,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950404385666.png,26.16754535652174,Enlivex Therapeutics Ltd,97286623301,21.99,ENLV,https://www.enlivex.com/
0,US,USD,USD,OTC MARKETS,Real Estate,1994-03-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950810846546.png,123.325959,First Real Estate Investment Trust of New Jersey Inc,12014886400,7.46,FREVS,https://www.freitnj.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2019-05-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950005916486.png,3318.6936822105768,Life360 Inc,14154845244,75.53,LIF,https://www.life360.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,2012-08-11,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950376493466.png,386.37386705407357,Stellus Capital Investment Corp,17132925400,27.52,SCM,https://www.stelluscapital.com
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2019-09-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/IGMS.png,78.4927176,IGM Biosciences Inc,16509657873,59.46,IGMS,https://igmbio.com/
0,CA,USD,USD,TORONTO STOCK EXCHANGE,Metals & Mining,2001-06-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958628106.png,455.027952,Galiano Gold Inc,16046838193,257.16,GAU.TO,https://www.galianogold.com/
0,US,USD,USD,OTC MARKETS,Banking,2011-04-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942980098456.png,71.404278,New Peoples Bankshares Inc,12768737000,23.64,NWPP,https://www.newpeoples.bank/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools & Services,2020-09-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950763541066.png,236.25008098832689,Quantum-Si Inc,12034587100,183.14,QSI,https://www.quantum-si.com/
0,AU,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2015-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950834860636.png,62581.39198390011,Atlassian Corp,61292621443,262.0,TEAM,https://www.atlassian.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2021-01-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950731515146.png,1013.4656358265564,Trinity Capital Inc,14803745350,62.83,TRIN,https://trinitycap.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,2021-11-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950814081566.png,261.726537,ShoulderUP Technology Acquisition Corp,19709240446,13.78,SUAC,https://www.shoulderupacquisition.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2011-12-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950371325816.png,618.73,HomeTrust Bancshares Inc,18282593939,17.53,HTBI,https://www.htb.com/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Machinery,1993-12-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942958610416.png,3736.944455,ATS Corp,15196536500,97.93,ATS.TO,https://atsautomation.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2012-05-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PHIO.png,6.209903059701491,Phio Pharmaceuticals Corp,15087673861,4.78,PHIO,https://phiopharma.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,2004-05-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/XPO.png,12559.612377163246,XPO Inc,18559766951,117.24,XPO,https://www.xpo.com/
0,US,USD,USD,OTC MARKETS,N/A,2021-02-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950769397346.png,5.039077,Tego Cyber Inc,18559390100,82.79,TGCB,https://tegocyber.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Road & Rail,1993-03-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/LSTR.png,5718.378936918689,Landstar System Inc,19043989400,35.32,LSTR,https://www.landstar.com/
0,CN,,,NASDAQ NMS - GLOBAL MARKET,Logistics & Transportation,2024-10-04,,629.236375,BingEx Ltd,861062923966,71.02,FLX,http://www.ishansong.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1983-09-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/HOV.png,644.8720196630818,Hovnanian Enterprises Inc,17077634784,5.92,HOV,https://www.khov.com/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2020-09-25,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AMST.png,9.66573907053942,Amesite Inc,17348768130,3.99,AMST,https://amesite.com/
0,US,,,OTC MARKETS,N/A,2013-08-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942978529936.png,0.563092,Cbd Life Sciences Inc,14805163394,24056.2,CBDL,http://www.cre8tiveworks.net/
0,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2024-07-25,,90.79,DT Cloud Star Acquisition Corp,17188652000,8.9,DTSQU,
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",N/A,2024-08-01,,537.5613047092767,AA Mission Acquisition Corp,18323368887,43.97,AAM,
0,IL,USD,USD,NASDAQ NMS - GLOBAL MARKET,Communications,1999-05-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/AUDC.png,312.2310477045454,AudioCodes Ltd,97239764000,29.68,AUDC,https://www.audiocodes.com
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,1997-02-14,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/SLGN.png,5661.184315748167,Silgan Holdings Inc,12039757110,106.79,SLGN,https://www.silganholdings.com/
0,CN,USD,USD,HONG KONG EXCHANGES AND CLEARING LTD,Biotechnology,2020-09-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/9688.HK.png,30906.841461,Zai Lab Ltd,862161632588,1096.28,9688.HK,https://www.zailaboratory.com/
0,CA,CAD,CAD,TORONTO STOCK EXCHANGE,Chemicals,1999-02-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BU.TO.png,22.838531,Burcon NutraScience Corp,16047330896,253.68,BU.TO,https://www.burcon.ca/
0,US,USD,USD,OTC MARKETS,Beverages,2010-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950002676976.png,0.928722375,Accredited Solutions Inc,18009479197,2653.49,ASII,
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,2022-03-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/950834550526.png,221.14920100502516,Amprius Technologies Inc,18004258803,110.57,AMPX,https://amprius.com/
0,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,1999-05-04,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/GS.png,174638.8797722894,Goldman Sachs Group Inc,12129021000,312.04,GS,https://www.goldmansachs.com/
0,PR,USD,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1994-10-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/RCAT.png,461.47904366666666,Red Cat Holdings Inc,8333733228,85.62,RCAT,https://www.redcatholdings.com/
